Running simulation for n_fluences=60
Epoch 669: loss = 0.0030520495492964983
Epoch 670: loss = 0.00305196363478899
Epoch 671: loss = 0.0030518777202814817
Epoch 672: loss = 0.0030517918057739735
Epoch 673: loss = 0.003051706124097109
Epoch 674: loss = 0.0030516202095896006
Epoch 675: loss = 0.0030515342950820923
Epoch 676: loss = 0.003051448380574584
Epoch 677: loss = 0.0030513626988977194
Epoch 678: loss = 0.003051276784390211
Epoch 679: loss = 0.003051190869882703
Epoch 680: loss = 0.0030511049553751945
Epoch 681: loss = 0.00305101927369833
Epoch 682: loss = 0.0030509333591908216
Epoch 683: loss = 0.0030508474446833134
Epoch 684: loss = 0.0030507617630064487
Epoch 685: loss = 0.0030506758484989405
Epoch 686: loss = 0.003050589933991432
Epoch 687: loss = 0.0030505042523145676
Epoch 688: loss = 0.0030504183378070593
Epoch 689: loss = 0.0030503326561301947
Epoch 690: loss = 0.0030502467416226864
Epoch 691: loss = 0.0030501610599458218
Epoch 692: loss = 0.0030500751454383135
Epoch 693: loss = 0.003049989230930805
Epoch 694: loss = 0.0030499035492539406
Epoch 695: loss = 0.003049817867577076
Epoch 696: loss = 0.0030497319530695677
Epoch 697: loss = 0.0030496460385620594
Epoch 698: loss = 0.0030495603568851948
Epoch 699: loss = 0.00304947467520833
Epoch 700: loss = 0.0030493889935314655
Epoch 701: loss = 0.0030493030790239573
Epoch 702: loss = 0.0030492173973470926
Epoch 703: loss = 0.003049131715670228
Epoch 704: loss = 0.0030490458011627197
Epoch 705: loss = 0.003048960119485855
Epoch 706: loss = 0.0030488744378089905
Epoch 707: loss = 0.003048788756132126
Epoch 708: loss = 0.0030487030744552612
Epoch 709: loss = 0.003048617159947753
Epoch 710: loss = 0.003048531711101532
Epoch 711: loss = 0.0030484457965940237
Epoch 712: loss = 0.0030483598820865154
Epoch 713: loss = 0.003048274200409651
Epoch 714: loss = 0.003048188518732786
Epoch 715: loss = 0.0030481028370559216
Epoch 716: loss = 0.003048017155379057
Epoch 717: loss = 0.0030479314737021923
Epoch 718: loss = 0.0030478457920253277
Epoch 719: loss = 0.003047760110348463
Epoch 720: loss = 0.003047674661502242
Epoch 721: loss = 0.003047588746994734
Epoch 722: loss = 0.003047503298148513
Epoch 723: loss = 0.0030474173836410046
